17 -  63/2,PALACE ROAD OVERHEAD (WBL),44.270159,-76.924274,1960,11.2,15.54
17 -  74/1,WILTON CREEK BRIDGE (EBL),44.27915,-76.789854,1960,15.2,13.5
17 -  74/2,WILTON CREEK BRIDGE (WBL),44.279377,-76.789869,1960,15.2,12.6
17 -  76/,ODESSA ROAD UNDERPASS,44.282005,-76.726399,1960,64.8,10.36
17 - 104/,WILTON CREEK SERVICE ROAD,44.278791,-76.789844,1960,15.2,10.36
17 - 221/C,Hyde's Creek Culvert,45.1505473,-77.2520822,1960,24.4,
18 - 111/1,"GARDEN CITY SKYWAY,PART 1,E.ABT",43.167216,-79.1952938,1960,2158.6,14.02
18 - 111/2,"GARDEN CITY SKYWAY,PART 1,W.ABT",43.1673569,-79.1953159,1960,2158.6,14.02
21 -  24/,FLEETWOOD CREEK CULVERT,44.17839883,-78.58351694,1960,13.4,13.44
21 - 233/,HAMILTON-HOPE TWP U/PASS BR#1,43.972162,-78.27442,1960,65.1,10.36
21 - 247/,HIGHWAY 45 UNDERPASS (DIVISION ST),43.986349,-78.172598,1960,89.7,18.54
21 - 276/,PERCY ST U/P - BIG APPLE DRIVE / CRAMAHE TWP BR #2 U/P,44.02396604,-77.90254399,1960,62.3,9.85
21 - 609/C,W-N/S Ramp Butler/Proctor Creek Culvert,44.0731072,-77.7703383,1960,45.45,
21 - 610/C,Service Road Butler/Proctor Creek Culvert,44.0728539,-77.7702813,1960,12,
22 -  18/,TRENT CANAL BRIDGE,44.486044,-79.1502409,1960,72.8,11
23 - 117/1,HORNER CREEK BRIDGE (EBL)......,43.20411389,-80.62504619,1960,29.6,18.51
23 - 117/2,HORNER CREEK BRIDGE (WBL)......,43.20425988,-80.62515681,1960,29.6,18.51
23 - 118/,CPR Overhead,43.22407886,-80.60342975,1960,47.1,43.02
23 - 121/,Wolverton Road Overpass,43.24584559,-80.5720762,1960,16.9,37.2
23 - 122/,OXFORD COUNTY ROAD #3 UNDERPASS,43.260664,-80.562161,1960,38.7,9.45
23 - 123/,East Quarter Road Overpass (Blenheim Road).,43.27862112,-80.52269829,1960,11,37.19
23 - 124/,NITH RIVER BRIDGE,43.29522939,-80.49461527,1960,74.7,33.72
25 - 264/,THAMES RIVER BRIDGE (ST. MARY'S),43.20840835,-81.2074543,1960,113.2,10.96
25 - 344/C,CULVERT 344,43.8242331,-80.87977281,1960,28,
26 -  61/1,OTONABEE RIVER BRIDGE EBL,44.27184297,-78.32394526,1960,303,10.8
30 -  32/,Coldwater River Bridge Highway 12,44.69927044,-79.64280569,1960,21.3,11
30 -  78/1,SUNDIAL DRIVE OVERPASS - N.B.L.,44.64218514,-79.42280359,1960,20.7,11.09
30 -  78/2,SUNDIAL DRIVE OVERPASS - S.B.L.,44.64239787,-79.42279579,1960,20.7,11.09
30 - 209/1,INNISFIL TOWNSHIP C.N.R. OVERHEAD - N.B.L.,44.29003802,-79.68089596,1960,12.8,15.24
30 - 209/2,INNISFIL TOWNSHIP C.N.R. OVERHEAD - S.B.L.,44.29001554,-79.68107245,1960,12.8,15.24
30 - 571/C,HIGHWAY 400 - NORTH OF INNISFIL 2ND LINE CSPA CULVERT,44.214678,-79.661132,1960,46,
30 - 675/C,HWY 12 - WEST OF MARA SIDEROAD 15 CULVERT,44.6026698,-79.2468819,1960,23,
31 - 216/1,CNR OVERHEAD (EBL),45.065869,-74.658589,1960,36.5,13
33 - 141/1,Grand River Bridge EBL,43.3978732,-80.3860501,1960,238.2,14.73
33 - 141/2,Grand River Bridge WBL,43.3980403,-80.38620263,1960,238.2,14.73
33 - 142/,Waterloo Regional Road #8 Overpass,43.40184182,-80.37910499,1960,38.6,40.2
33 - 144/,Grand River Electric R. R. Overhead,43.4079508,-80.3658131,1960,13.7,68
33 - 149/,C.N.R. Overhead,43.4139337,-80.3356344,1960,10.1,92.75
33 - 150/2,Waterloo Regional Road #24 Underpass SBL,43.414061,-80.328036,1960,64.8,16.76
33 - 151/1,Waterloo Regional Road #36 Underpass (Franklin Blvd.),43.41469888,-80.30949097,1960,61.4,10.72
33 - 176/,Waterloo Regional Road #97 Underpass,43.3319328,-80.4445721,1960,79.7,10.6
33 - 177/,Waterloo Regional Road #46 Underpass (Roseville Rd),43.351435,-80.416694,1960,58.2,10
35 - 351/,PUSLINCH TWP BR #11 Highway 401,43.449776,-80.153692,1960,60,10.26
35 - 353/,PUSLINCH TWP BR #9,43.4608933,-80.1010394,1960,91.2,10.36
35 - 362/,WELLINGTON ROAD #35 UNDERPASS,43.441197,-80.211698,1960,64.4,10.26
37 - 345/,JANE ST / BLACK CK,43.71198637,-79.50624831,1960,16.8,29.38
38C-  12/,COLDWATER RIVER BRIDGE,47.471504,-84.787773,1960,30.3,11.06
38C-  13/,SAND RIVER BRIDGE,47.43217,-84.73153,1960,62.6,10.4
38C-  35/C,LITTLE CARIBOU CREEK CULVERT,48.61015,-85.0876,1960,16.8,
39E- 143/,BLACK RIVER BRIDGE,48.539288,-80.463953,1960,65.7,11.1
39E- 212/C,ANTHONY CREEK CULVERT ,48.53773,-80.57173,1960,31.5,
39E- 213/C,UNKNOWN CREEK  CULVERT  (FORMERLY KNOWN AS ANDERSON CR CULV),48.53771,-80.58998,1960,17,
39E- 214/C,SHILLINGTON CREEK CULVERT,48.53781,-80.67314,1960,20.3,
39E- 222/C,MELOCHE CREEK CULVERT,48.36785,-80.25421,1960,43.4,
39W-  34/C,NELLES CREEK CULVERT,49.70235,-83.75076,1960,23.1,
39W- 106/C,CREEK CULVERT,49.3148,-82.04794,1960,33,
39W- 107/C,HOLLEDGE CREEK CULVERT,49.4252,-82.48529,1960,27,
41S-  75/C,"PERRAULT FALLS CULVERT,   Hwy. 105",50.3434,-93.1487,1960,16.5,
42 - 194/C,Hwy 11 Culvert At 117 Interchange,45.08476,-79.29783,1960,76.3,
43 -  95/C,Boom Creek Culvert,46.30665,-78.72002,1960,36.29,
43 - 113/,Kaibuskong River Bridge,46.26993,-79.13785,1960,38.3,11.3
43 - 260/C,Earl Creek Culvert,46.30642,-78.74674,1960,35.8,
44 - 262/C,SILVER LAKE CULVERT,45.22097,-79.79577,1960,36.4,
44 - 264/C1,BOLEAU CREEK CULVERT (NORTHBOUND LANE),46.14562,-79.3596,1960,36.4,
44 - 298/C2,Culvert (Southbound Lane),45.4871,-79.28415,1960,36,
44 - 318/C1,CREEK CULVERT SOUTHBOUND LANE,46.11518,-79.36479,1960,31.6,
44 - 365/1,McGillvery Creek North Culvert (Northbound Lane),46.05154,-79.34447,1960,45.6,
45 -  24/C,"SLEEMAN CREEK CULVERT,   Hwy. 11",48.722097,-94.428431,1960,30.3,
45 -  75/1,RAINY LAKE CAUSEWAY (NODEN EAST LOW LEVEL),48.6533,-93.2937,1960,138.2,11
45 -  75/2,RAINY LAKE CAUSEWAY (NODEN WEST LOW LEVEL),48.6525,-93.3036,1960,552.5,10.36
45 -  75/3,RAINY LAKE CAUSEWAY (NODEN HIGH LEVEL BRIDGE),48.6523,-93.3145,1960,614.4,10.36
46 -   3/,IVANHOE RIVER BRIDGE,48.24765,-82.44818,1960,45.9,9.8
46 - 161/,SPANISH RIVER AT ESPANOLA,46.26932,-81.77544,1960,188.9,12.9
46 - 184/,SPANISH RIVER BRIDGE,46.20469,-82.07444,1960,181,10.4
46 - 194/,CPR OVERHEAD      ,46.19324,-81.71124,1960,31.7,11.96
47 -  47/,BLANCHE RIVER BRIDGE,47.60986,-79.54138,1960,110.9,10.82
47 -  48/,WRIGHT CREEK BRIDGE,47.60994,-79.53927,1960,33.9,12.1
47 -  58/,MONTREAL RIVER BRIDGE,47.32283,-79.81027,1960,111.6,11.6
47 - 274/C,MAURICE CREEK CULVERT,47.82975,-79.89213,1960,32.6,
47 - 277/C,CULVERT,47.91744,-79.965,1960,42.6,
47 - 407/C,STONEY CREEK,47.97318,-80.0211,1960,40,
48C-  18/,GRAVEL RIVER BRIDGE,48.9206,-87.7684,1960,52.5,10.36
48C- 112/,OZONE CREEK BRIDGE,49.0226,-88.0376,1960,10.9,15.2
48E-  29/,WABIKOBA CREEK BRIDGE,48.716231,-85.795079,1960,46.3,10.4
48W-  17/C,"RAITH CREEK CULVERT,   Hwy. 17",48.8723,-89.9769,1960,24.5,
3 -  39/1,RICHMOND ROAD UNDERPASS   (NBL),45.345389,-75.805753,1961,70.1,16.5
3 -  47/2,MERIVALE ROAD OVERPASS    (WBL),45.388997,-75.734808,1961,16,18.1
3 -  48/1,ISLAND PARK DRIVE OPASS   (EBL),45.390136,-75.7337,1961,24.7,18.1
3 -  48/2,ISLAND PARK DRIVE OPASS   (WBL),45.390044,-75.733992,1961,24.7,18.2
3 -  50/1,HOLLAND AVENUE/O.Q.W......(EBL),45.395494,-75.7294,1961,25,20
3 -  50/2,HOLLAND AVENUE/O.Q.W......(WBL),45.395647,-75.729492,1961,25,21.3
3 -  51/1,PARKDALE AVENUE/O.Q.W.....(EBL),45.397172,-75.726942,1961,21.3,19
3 -  51/2,PARKDALE AVENUE/O.Q.W.....(WBL),45.397308,-75.727022,1961,21.3,19
3 -  52/1,FAIRMONT AVENUE/O.Q.W.....(EBL),45.399977,-75.720706,1961,21,19.05
3 -  52/2,FAIRMONT AVENUE/O.Q.W.....(WBL),45.400112,-75.720809,1961,21,19
3 -  53/1,BAYSWATER AVENUE/O.Q.W....(EBL),45.401183,-75.717373,1961,20.9,19.05
5 -   3/1,DODD CREEK BRIDGE (EBL),42.81792895,-81.3131918,1961,17.3,13.16
5 -   3/2,DODD CREEK BRIDGE (WBL),42.8181448,-81.313303,1961,17.3,13.16
5 -  49/1,CNR OVERHEAD (LAWRENCE STA.) EBL,42.75766,-81.400028,1961,57.5,11.71
5 -  49/2,CNR OVERHEAD (LAWRENCE STA.) WBL,42.757658,-81.40045,1961,57.5,11.7
6 -  49/,ESSEX ROAD 42 UNDERPASS,42.263873,-82.457428,1961,79.9,18.52
6 -  50/1,TILBURY CREEK BRIDGE #2   (EBL),42.26742895,-82.4474334,1961,17,10.97
6 -  50/2,TILBURY CREEK BRIDGE #2   (WBL),42.2676312,-82.4474623,1961,17,10.97
6 -  51/1,QUEEN STREET OVERPASS     (EBL),42.27019,-82.431442,1961,18.6,11.07
6 -  51/2,QUEEN STREET OVERPASS     (WBL),42.270404,-82.431435,1961,18.6,10.97
7 -  55/,WESTBROOK ROAD UNDERPASS,44.287138,-76.62908998,1961,58.2,10.3
7 -  57/,HIGHWAY #38 UNDERPASS,44.285349,-76.570055,1961,72.1,17.7
10 - 191/1,SNAKE RD O/P ON HWY 403 (EBL),43.2967561,-79.883577,1961,39.5,14.72
10 - 191/2,SNAKE RD O/P ON HWY 403 (WBL),43.2969645,-79.8837089,1961,42.5,14.72
10 - 192/C,ARCH BRIDGE #1 - Hidden Valley / 403,43.30671,-79.86766,1961,,
11 - 209/C,MARYSVILLE CREEK,44.2358834,-77.125845,1961,55.2,
11 - 210/C,MARYSVILLE CREEK CULVERT,44.2379919,-77.114033,1961,26.9,
11 - 212/,HIGHWAY #49 UNDERPASS,44.237536,-77.113814,1961,73.3,9.9
11 - 219/,MARYSVILLE CREEK BRIDGE,44.238614,-77.112633,1961,9.4,15.04
12 - 100/,C.N.R. OVERHEAD (GODERICH),43.75173951,-81.70705085,1961,110.4,15.95
12 - 102/,MAITLAND RIVER BRIDGE (GODERICH),43.7523065,-81.7003863,1961,176,13.3
13 -  55/1,GOVERNMENT DRAIN #1 BRIDGE EBL,42.30839135,-82.31325085,1961,18.9,13.11
13 -  55/2,GOVERNMENT DRAIN #1 BRIDGE WBL,42.3085514,-82.31343015,1961,18.9,13.11
13 - 152/1,GOVERNMENT DRAIN #2 BRIDGE EBL,42.31914232,-82.26285373,1961,18.9,13.21
13 - 152/2,GOVERNMENT DRAIN #2 BRIDGE WBL,42.31929461,-82.26301593,1961,18.9,13.11
13 - 190/1,"MCDOUGALL DRAIN BRIDGE, E.B.L.",42.29941244,-82.33214914,1961,10.4,13.2
13 - 190/2,"MCDOUGALL DRAIN BRIDGE, W.B.L.",42.2995926,-82.3323692,1961,10.1,13.11
13 - 191/,Senior Constable James C. McFadden Memorial Bridge (Merlin R,42.308672,-82.312834,1961,62.6,10.26
13 - 227/1,GOVERNMENT DRAIN #3 BRIDGE E.B.L.,42.3316131,-82.2211842,1961,18.9,13.06
13 - 227/2,GOVERNMENT DRAIN #3 BRIDGE W.B.L.,42.3317958,-82.2213637,1961,18.8,13.1
13 - 228/1,RALEIGH PLAINS DRAIN BRIDGE EBL,42.33963075,-82.20049625,1961,14.9,13.06
13 - 228/2,RALEIGH PLAINS DRAIN BRIDGE WBL,42.3397545,-82.20071714,1961,14.9,13.06
13 - 229/1,FLOOK & HINTON DRAIN BRIDGE EBL,42.34839457,-82.18776654,1961,20.4,12.8
13 - 229/2,FLOOK & HINTON DRAIN BRIDGE WBL,42.3484094,-82.18816425,1961,20.4,14.94
13 - 230/1,Taff Creek Drain Bridge E.B.L.,42.432702,-81.983575,1961,9.1,13
13 - 230/2,Taff Creek Drain Bridge W.B.L.,42.432702,-81.983575,1961,9.1,12.95
13 - 231/,Proctor Drain Bridge,42.38853009,-82.06855646,1961,8.2,37.8
13 - 232/1,LUCAS DRAIN BRIDGE E.B.L.,42.38296835,-82.08900485,1961,10.7,26.62
13 - 232/2,"LUCAS DRAIN BRIDGE, W.B.L.",42.38317857,-82.08912251,1961,10.6,24.36
13 - 401/C,CULVERT 401,42.3658805,-82.1489607,1961,73.76,
13 - 402/C,CULVERT - WHITE DRAIN,42.39372848,-82.04776253,1961,90.7,
13 - 403/C,CULVERT - TEDFORD DRAIN,42.39704426,-82.03564361,1961,59.3,
13 - 404/C,CULVERT - MCPHAIL DRAIN,42.40577021,-82.02195115,1961,62,
13 - 405/C,CULVERT - ENOS SMITH DRAIN,42.41498898,-82.00867681,1961,52.8,
13 - 406/C,CULVERT ,42.4179411,-82.00507768,1961,55.2,
13 - 407/C,CULVERT 407,42.44074533,-81.97244236,1961,63.2,
13 - 408/C,CULVERT 408,42.45108147,-81.95762347,1961,71.9,
13 - 409/C,CULVERT 409,42.45570395,-81.95088743,1961,61,
13 - 410/C,CULVERT 410,42.4588389,-81.94626873,1961,67.4,
13 - 412/C,CULVERT 412,42.46391174,-81.93880724,1961,64,
13 - 413/C,CULVERT 413,42.47051812,-81.9290676,1961,70.7,
13 - 414/C,CULVERT 414,42.4801449,-81.91432579,1961,71.9,
16 - 129/,CPR OVERHEAD,44.735912,-75.505909,1961,15.1,32.3
16 - 130/,HIGHWAY 16 U/P,44.754353,-75.478514,1961,38.3,20.7
17 -  53/,COUNTY RD 41 OVERPASS,44.264784,-76.965079,1961,17.2,33.2
17 -  65/1,BRANDON CREEK BRIDGE (EBL),44.275607,-76.869906,1961,8.2,13.2
17 -  65/2,BRANDON CREEK BRIDGE (WBL),44.275812,-76.86995,1961,8.2,13.2
17 -  75/,CAMDEN EAST UNDERPASS,44.279248,-76.785529,1961,73.5,10.83
19 - 373/,HIGHBURY AVENUE UNDERPASS,42.936492,-81.1793,1961,63.4,19.08
21 -  11/C,HIGHWAY 7A - WEST OF CARTWRIGHT WEST QUARTER LINE CULVERT,44.1063154,-78.8796824,1961,16.45,
21 -  13/C,HIGHWAY 7A - EAST OF SCUGOG ROAD CULVERT,44.1319227,-78.8267273,1961,22,
21 - 158/1,"Highway 401/Courtice Road Overpass, Eastbound Lane",43.87870645,-78.76351683,1961,12.3,18
21 - 158/2,"Highway 401/Courtice Road Overpass, Westbound Lane",43.8788506,-78.76357514,1961,12.3,20.5
21 - 160/,WAVERLY ROAD UNDERPASS,43.8945256,-78.6894623,1961,69.9,10.36
21 - 325/,CULVERT IN TOWN OF BETHANY,44.18140105,-78.57068329,1961,8,12.9
22 - 122/,HWY. 401/LAKERIDGE ROAD UNDERPASS,43.86164765,-78.98270758,1961,118,10.36
22 - 439/C,COBETT CREEK CULVERT,43.87151,-78.89303,1961,137,
23 - 116/,Oxford Road 22 Underpass,43.200674,-80.630497,1961,87.5,10.4
23 - 119/,DRUMBO ROAD UNDERPASS..........,43.229135,-80.601871,1961,50,10.4
23 - 125/,BLENHEIM/N DUMFRIES T-LINE U/P,43.298975,-80.486587,1961,75.6,10.36
23 - 174/,BLANDFORD TWP RD #5 UNDERPASS,43.16595205,-80.66409103,1961,77,11.27
24 - 188/1,HIGHWAY #10 OVERPASS  AT QEW,43.567837,-79.600004,1961,27,26.77
24 - 188/2,HIGHWAY #10 OVERPASS  AT QEW,43.568143,-79.600145,1961,27,18.53
24 - 189/C,QEW - Pedestrian U/P east of Hwy 10 Culvert,43.569379,-79.599051,1961,69.52,
29 -   3/,BISSETT CREEK BRIDGE,46.22459,-78.06879,1961,63.6,11.1
29 -  56/,Snake River Bridge,45.692814,-76.956173,1961,24.1,10.97
29 - 150/C,GODIN CK CULV.,45.2484829,-77.150067,1961,19.2,
30 - 250/,NOTTAWASGA RIVER BRIDGE,44.16686458,-79.80851475,1961,63.5,11
31 - 161/1,HOOPLE CREEK BRIDGE (EBL),45.012383,-74.994033,1961,12.8,16.24
31 - 161/2,HOOPLEVCREEK BRIDGE (WBL),45.012625,-74.994144,1961,12.5,17.64
33 - 137/2,Grand River Bridge (Freeport) WBL,43.42065152,-80.41707763,1961,192.8,22.55
35 - 393/,SOUTH SAUGEEN RIVER BRIDGE,43.9892054,-80.6495221,1961,26,14.46
36 -  27/,Old Hwy.6 U'pass,43.294683,-79.890237,1961,107.7,11.8
36 -  28/,N-E Ramp Over Hwy.403 WB,43.294057,-79.892139,1961,68.4,8.53
36 -  29/,N-E Ramp Over Hwy.403 E-N Ramp,43.29423,-79.893251,1961,54.7,8.53
36 -  33/1,"O/P AT GUELPH RD., C.A.H., TWIN - EBL",43.2861859,-79.896688,1961,14.6,16.3
36 -  33/2,"O/P AT GUELPH RD., C.A.H., TWIN - WBL",43.2861523,-79.8969474,1961,13.7,23.19
36 -  34/,Hwy.403 U'pass to York Blvd. Ramp,43.2827053,-79.8933985,1961,89.7,8.53
36 -  35/,YORK BLVD/CHEDOKE BR #12,43.2825012,-79.8918491,1961,16.5,21.3
37 - 269/1,VAUGHAN TWP CNR OVERHEAD (NORTHBOUND LANES),43.776573,-79.53602,1961,15.6,21.98
37 - 269/2,VAUGHAN TWP CNR OVERHEAD (SOUTHBOUND LANES),43.776628,-79.535728,1961,15.6,22
37 - 270/1,STEELES AVENUE OVERPASS (NORTHBOUND LANES),43.77272138,-79.53478734,1961,42.8,24.98
37 - 270/2,STEELES AVENUE OVERPASS (SOUTHBOUND LANES),43.77266077,-79.53513971,1961,42.8,26.2
37 - 271/,KING-VAUGHAN TOWNLINE UNDERPASS,43.90237299,-79.56178489,1961,40,10.5
37 -1195/C,Hwy 48 - Little Rouge River Culvert,43.94638,-79.277798,1961,42,
38S-  15/C,HARMONY RIVER CULVERT,46.84884,-84.36685,1961,14.12,
38S- 370/C,JONES CREEK CULVERT,46.88931,-84.36142,1961,27.3,
38S- 384/C,DOWNEY CREEK CULVERT,46.89909,-84.37806,1961,24.4,
39E-  64/,SOUTH WICKLOW RIVER,48.90322,-80.91764,1961,43.2,10.4
39E-  96/,DRIFTWOOD RIVER BRIDGE AT SHILLINGTON,48.55193,-80.68102,1961,84.1,9.75
39W-  53/,MISSINAIBI RIVER BRIDGE,49.61447,-83.26708,1961,274.9,13.5
39W- 230/C,HAMILTON CREEK CULVERT,49.59341,-83.17068,1961,25,
41S-  42/,WABIGOON RIVER BRIDGE,49.815093,-92.873885,1961,24.8,12.75
43 -  10/,Tomiko River Bridge,46.58163,-79.63699,1961,41.8,11.5
44 - 144/,MAGNETAWAN RIVER BRIDGE,45.54477,-79.25755,1961,31.1,11.8
45 -  77/,WINDY POINT BRIDGE,48.6877,-93.1913,1961,144.4,10.36
46 -  51/,WHITSON CREEK BRIDGE,46.56894396,-81.21360692,1961,24.7,11.3
47 -  37/,O.N.R. OVERHEAD,47.7129,-79.81602,1961,136.6,10.5
47 - 273/C,CALAMITY CREEK CULVERT,47.555838,-79.674623,1961,270,
48E-  25/,BIG PIC RIVER BRIDGE,48.707371,-86.283634,1961,179.5,10.4
48W- 109/C,PIGEON RIVER OVERHEAD (PARK ROAD),48.007109,-89.586178,1961,,
48W- 116/,PIGEON RIVER BRIDGE (BORDER WITH USA),48.001502,-89.58518,1961,112.5,11.99
1 -  44/,NORTH PARK STEET UNDERPASS,43.165918,-80.263791,1962,60.8,18.4
2 - 328/,OTTER CREEK (SOUTH) BRIDGE,44.0860011,-81.1408163,1962,12,11.4
2 - 329/,OTTER CREEK (NORTH) BRIDGE,44.0888992,-81.1416101,1962,18.9,11.38
3 -  53/2,BAYSWATER AVENUE/O.Q.W....(WBL),45.401313,-75.717449,1962,20.9,19.05
3 -  54/1,CPR OVERHEAD/O.Q.W........(EBL),45.402475,-75.712694,1962,86.8,21.48
3 -  54/2,CPR OVERHEAD/O.Q.W........(WBL),45.402603,-75.712811,1962,86.8,21.48
3 -  55/1,PRESTON STREET/O.Q.W......(EBL),45.402864,-75.710891,1962,21.5,23.2
3 -  55/2,PRESTON STREET/O.Q.W......(WBL),45.402999,-75.710969,1962,21.5,22.1
3 -  56/1,ROCHESTER STREET/O.Q.W....(EBL),45.40333,-75.708545,1962,21.2,19.08
3 -  56/2,ROCHESTER STREET/O.Q.W....(WBL),45.403455,-75.708622,1962,21.2,19.08
3 -  57/1,BOOTH STREET/O.Q.W........(EBL),45.403627,-75.707016,1962,21.2,20.6
3 -  60/2,BRONSON AVENUE/O.Q.W......(WBL),45.404964,-75.701989,1962,27.2,19.5
3 -  61/1,"PERCY STREET OPS, EBL",45.405883,-75.698563,1962,21,22.8
3 -  62/2,KENT STREET/O.Q.W.........(WBL),45.408158,-75.693322,1962,20.5,19.05
3 -  63/1,BANK STREET/O.Q.W.........(EBL),45.408797,-75.691681,1962,21.4,17.8
5 -   2/,MILL ROAD UNDERPASS,42.794736,-81.347594,1962,62.5,11.2
5 -  46/,CURRIE ROAD UNDERPASS,42.675816,-81.516737,1962,67,11.38
5 -  97/,CATFISH CREEK BRIDGE,42.77551945,-81.0429622,1962,21,10.9
5 - 114/1,FLEMING CREEK BRIDGE EBL,42.55667279,-81.7479039,1962,8.6,12.75
5 - 114/2,FLEMMING CREEK BRIDGE WBL,42.55690645,-81.7479798,1962,8.7,12.75
10 -  33/,Hwy 7 Bridge Over Silver Creek,43.64635358,-79.8662221,1962,36.2,14.14
10 - 193/C,Grindstone Creek Culvert,43.3068975,-79.8667401,1962,77.6,
10 - 194/,FLAMBOROUGH E. BR. #12 U/P,43.31213,-79.859974,1962,72.2,17.98
10 - 195/,King's Rd. U'Pass,43.328795,-79.842478,1962,75.3,10.36
10 - 196/,Lemonville Rd. U'Pass,43.305556,-79.868027,1962,164.9,11.27
11 - 157/,WALLBRIDGE ROAD UNDERPASS,44.1797459,-77.44726542,1962,66.9,11.3
11 - 161/,SIDNEY ST. U/P,44.188637,-77.411649,1962,59,11.38
12 - 246/,AUSABLE RIVER BRIDGE (BLACKS CREEK),43.4187396,-81.4953903,1962,9.3,14.12
12 - 401/C,Kading Drain Culvert,43.35577183,-81.72088288,1962,52,
13 - 235/,Charing Cross (County Road 10) Underpass,42.368035,-82.141419,1962,66.7,10.96
13 - 236/,County Road #15 (Kent Bridge Road) Underpass,42.438028,-81.976316,1962,66.8,10.96
13 - 237/,Mull Road Underpass,42.415316,-82.008234,1962,63.9,11.3
13 - 239/1,CSX Overhead E.B.L.,42.376571,-82.111408,1962,50.9,10.97
13 - 239/2,CSX Overhead W.B.L.,42.376712,-82.11170169,1962,50.9,10.97
13 - 241/,BLOOMFIELD ROAD UNDERPASS,42.350967,-82.184128,1962,66.8,11.27
13 - 415/C,CULVERT 415,42.48917384,-81.88538511,1962,62.8,
13 - 416/C,CULVERT 416,42.49130477,-81.87161202,1962,58.5,
13 - 418/C,CULVERT 418,42.49423418,-81.86519238,1962,59.13,
13 - 419/C,CULVERT 419,42.49927254,-81.85769525,1962,77.4,
13 - 420/C,CULVERT 420,42.50754537,-81.84542153,1962,54.4,
13 - 421/C,CULVERT 421,42.51138716,-81.83970304,1962,60.3,
13 - 422/C,CULVERT 422 Hornel Drain,42.54824148,-81.78194978,1962,59.2,
16 - 131/,CNR OVERHEAD,44.752222,-75.476686,1962,55.8,20.72
17 -  78/,WILTON ROAD UNDERPASS,44.282522,-76.715962,1962,69.6,10.46
18 - 161/,GLENDALE AVENUE UNDERPASS......,43.15711,-79.16452,1962,61.4,18.8
18 - 162/,Hwy 405/NIAGARA TWP. QEW. INT.O/P,43.15194269,-79.15009969,1962,116,11.03
18 - 163/,Hwy 405 - Mewburn Rd. Underpass (formerly GRAVEL RD. BR.),43.153268,-79.1340695,1962,64.5,10.5
18 - 172/,WESTCHESTER AVE U/P,43.15780882,-79.23582572,1962,84,19
19 - 404/,SOUTHMINISTER BOURNE UNDERPASS,42.82436866,-81.3045211,1962,83.8,10.36
21 -  14/C,HIGHWAY 7A - EAST CROSS CREEK CULVERT,44.1436235,-78.7784313,1962,30,
22 - 125/,CHURCH ST/DUFFIN'S CREEK BRIDGE,43.84772,-79.052527,1962,45.5,10.26
31 - 160/,DICKINSON DRIVE UNDERPASS,45.010992,-74.997914,1962,70.7,11.89
31 - 162/,Wales Road,45.034667,-74.938614,1962,64.6,10.36
31 - 177/,AVONMORE ROAD UNDERPASS,45.057685,-74.875829,1962,64.6,10.36
31 - 179/,POST ROAD UNDERPASS,45.067161,-74.830149,1962,82.2,10.36
31 - 205/1,NASH CREEK EBL (FORMERLY HOASIC CREEK BRIDGE EBL),44.930036,-75.166341,1962,12.1,12.3
31 - 210/,BROOKDALE AVE U'PASS,45.052189,-74.772956,1962,110.8,17.17
31 - 211/1,PITT STREET OVERPASS......EBL,45.051664,-74.755258,1962,42.3,11.13
31 - 211/2,PITT STREET OVERPASS (WBL),45.051919,-74.75548,1962,42.3,11.13
31 - 212/C,SOUTH RAISIN RIVER CULVERT,45.052258,-74.7447297,1962,58.4,
31 - 213/,MCCONNELL AVENUE UNDERPASS,45.052533,-74.739029,1962,79.8,11.4
31 - 231/1,RAISIN RIVER BRIDGE (EBL)......,45.132397,-74.505158,1962,59.1,10.9
31 - 231/2,RAISIN RIVER BRIDGE (WBL)......,45.132522,-74.50555,1962,59.1,10.9
34 - 134/,STANLEY AVENUE UNDERPASS,43.146746,-79.087371,1962,48.9,14.63
34 - 135/1,Hwy 405 - St. Paul Avenue Overpass EBL,43.1463929,-79.1010157,1962,55,11.07
34 - 135/2,Hwy 405 - St. Paul Avenue Overpass WBL,43.1466556,-79.10110589,1962,55,11.07
35 -  39/,MAITLAND RIVER BRIDGE (TRIBUTARY),43.8664097,-80.876348,1962,13.8,10.06
35 - 452/C,CULVERT - RF Open Ftg - Hwy #6,43.80700942,-80.51185366,1962,31,
35 - 473/C,BRANDY CREEK - RF Open - Hwy #6,43.82118232,-80.52500862,1962,40,
36 -  31/,C.N.R. Subway,43.288209,-79.897109,1962,66.8,9.9
36 -  32/,C.P.R. Subway,43.287905,-79.89713,1962,87.9,6.4
36 -  36/1,"DESJARDINS CANAL BRIDGE, E.B.L.",43.2795613,-79.8920521,1962,52.1,15.45
36 -  36/2,"DESJARDINS CANAL BRIDGE, W.B.L.",43.2795799,-79.8922981,1962,59.5,14.17
36 -  38/1,Macklin St North Overpass EBL,43.268616,-79.89247,1962,11.9,16.76
36 -  38/2,Macklin St North Overpass WBL,43.268629,-79.892779,1962,11.9,16.76
36 -  41/,CHEDOKE BR #16 RAMP 'J',43.262729,-79.89354,1962,181.4,11
36 -  42/1,"CHEDOKE BR.# 17, KING ST.U'PASS",43.262125,-79.893269,1962,278.3,20
